game_id,season,week,season_phase,team,opponent,side,home_team,away_team,role,spread_line_away_perspective,spread_abs,spread_bucket,q1_result,q2_result,q3_result,q4_result,path4,q1_points_for,q1_points_against,q2_points_for,q2_points_against,q3_points_for,q3_points_against,q4_points_for,q4_points_against,ot_points_for,ot_points_against,after_q1_margin,after_q2_margin,after_q3_margin,after_q4_margin,after_q1_state,after_q2_state,after_q3_state,after_q4_regulation_state,after_q1_margin_bucket,after_q2_margin_bucket,after_q3_margin_bucket,after_q4_margin_bucket,final_margin,final_state,went_to_overtime
2016_12_SD_HOU,2016,12,LATE,HOU,LAC,home,HOU,LAC,UNDERDOG,-2.5,2.5,2-3,TIE,LOSS,TIE,LOSS,TIE-LOSS-TIE-LOSS,0.0,0.0,7.0,14.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,-7.0,-7.0,-8.0,TIE,LOSS,LOSS,LOSS,TIE,TRAIL_4_7,TRAIL_4_7,TRAIL_8_14,-8.0,LOSS,False
2016_13_HOU_GB,2016,13,LATE,HOU,GB,away,GB,HOU,UNDERDOG,7.0,7.0,6.5-7,TIE,LOSS,WIN,LOSS,TIE-LOSS-WIN-LOSS,0.0,0.0,0.0,7.0,7.0,0.0,6.0,14.0,0.0,0.0,0.0,-7.0,0.0,-8.0,TIE,LOSS,TIE,LOSS,TIE,TRAIL_4_7,TIE,TRAIL_8_14,-8.0,LOSS,False
2016_14_HOU_IND,2016,14,LATE,HOU,IND,away,IND,HOU,UNDERDOG,6.5,6.5,6.5-7,TIE,WIN,LOSS,LOSS,TIE-WIN-LOSS-LOSS,3.0,3.0,10.0,0.0,3.0,7.0,6.0,7.0,0.0,0.0,0.0,10.0,6.0,5.0,TIE,WIN,WIN,WIN,TIE,LEAD_8_14,LEAD_4_7,LEAD_4_7,5.0,WIN,False
2016_15_JAX_HOU,2016,15,LATE,HOU,JAX,home,HOU,JAX,FAVORITE,3.5,3.5,3.5-4.5,TIE,LOSS,LOSS,WIN,TIE-LOSS-LOSS-WIN,0.0,0.0,5.0,13.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,-8.0,-9.0,1.0,TIE,LOSS,LOSS,WIN,TIE,TRAIL_8_14,TRAIL_8_14,LEAD_1_3,1.0,WIN,False
2016_16_CIN_HOU,2016,16,LATE,HOU,CIN,home,HOU,CIN,FAVORITE,3.0,3.0,2-3,TIE,LOSS,WIN,WIN,TIE-LOSS-WIN-WIN,0.0,0.0,0.0,3.0,3.0,0.0,9.0,7.0,0.0,0.0,0.0,-3.0,0.0,2.0,TIE,LOSS,TIE,WIN,TIE,TRAIL_1_3,TIE,LEAD_1_3,2.0,WIN,False
2016_17_HOU_TEN,2016,17,LATE,HOU,TEN,away,TEN,HOU,UNDERDOG,3.0,3.0,2-3,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,0.0,7.0,0.0,7.0,10.0,7.0,7.0,3.0,0.0,0.0,-7.0,-14.0,-11.0,-7.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_8_14,TRAIL_4_7,-7.0,LOSS,False
2017_01_JAX_HOU,2017,1,EARLY,HOU,JAX,home,HOU,JAX,FAVORITE,5.5,5.5,5-6,LOSS,LOSS,TIE,LOSS,LOSS-LOSS-TIE-LOSS,0.0,3.0,0.0,16.0,7.0,7.0,0.0,3.0,0.0,0.0,-3.0,-19.0,-19.0,-22.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-22.0,LOSS,False
2017_02_HOU_CIN,2017,2,EARLY,HOU,CIN,away,CIN,HOU,UNDERDOG,5.5,5.5,5-6,WIN,WIN,LOSS,WIN,WIN-WIN-LOSS-WIN,3.0,0.0,7.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,WIN,WIN,WIN,WIN,LEAD_1_3,LEAD_4_7,LEAD_1_3,LEAD_4_7,4.0,WIN,False
2017_03_HOU_NE,2017,3,EARLY,HOU,NE,away,NE,HOU,UNDERDOG,13.5,13.5,10-13.5,WIN,LOSS,TIE,LOSS,WIN-LOSS-TIE-LOSS,10.0,7.0,10.0,14.0,7.0,7.0,6.0,8.0,0.0,0.0,3.0,-1.0,-1.0,-3.0,WIN,LOSS,LOSS,LOSS,LEAD_1_3,TRAIL_1_3,TRAIL_1_3,TRAIL_1_3,-3.0,LOSS,False
2017_04_TEN_HOU,2017,4,EARLY,HOU,TEN,home,HOU,TEN,UNDERDOG,-2.5,2.5,2-3,WIN,WIN,WIN,WIN,WIN-WIN-WIN-WIN,14.0,0.0,16.0,14.0,7.0,0.0,20.0,0.0,0.0,0.0,14.0,16.0,23.0,43.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,43.0,WIN,False
2017_05_KC_HOU,2017,5,EARLY,HOU,KC,home,HOU,KC,UNDERDOG,-2.0,2.0,2-3,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,0.0,3.0,7.0,20.0,6.0,0.0,21.0,19.0,0.0,0.0,-3.0,-16.0,-10.0,-8.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_15_PLUS,TRAIL_8_14,TRAIL_8_14,-8.0,LOSS,False
2017_06_CLE_HOU,2017,6,MIDDLE,HOU,CLE,home,HOU,CLE,FAVORITE,7.5,7.5,7.5-9.5,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,10.0,3.0,14.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,7.0,21.0,30.0,16.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,16.0,WIN,False
2017_08_HOU_SEA,2017,8,MIDDLE,HOU,SEA,away,SEA,HOU,UNDERDOG,6.0,6.0,5-6,TIE,TIE,LOSS,TIE,TIE-TIE-LOSS-TIE,14.0,14.0,7.0,7.0,3.0,6.0,14.0,14.0,0.0,0.0,0.0,0.0,-3.0,-3.0,TIE,TIE,LOSS,LOSS,TIE,TIE,TRAIL_1_3,TRAIL_1_3,-3.0,LOSS,False
2017_09_IND_HOU,2017,9,MIDDLE,HOU,IND,home,HOU,IND,FAVORITE,6.0,6.0,5-6,LOSS,WIN,LOSS,WIN,LOSS-WIN-LOSS-WIN,0.0,7.0,7.0,3.0,0.0,7.0,7.0,3.0,0.0,0.0,-7.0,-3.0,-10.0,-6.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_1_3,TRAIL_8_14,TRAIL_4_7,-6.0,LOSS,False
2017_10_HOU_LA,2017,10,MIDDLE,HOU,LA,away,LA,HOU,UNDERDOG,12.0,12.0,10-13.5,LOSS,WIN,LOSS,LOSS,LOSS-WIN-LOSS-LOSS,0.0,3.0,7.0,6.0,0.0,21.0,0.0,3.0,0.0,0.0,-3.0,-2.0,-23.0,-26.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_1_3,TRAIL_15_PLUS,TRAIL_15_PLUS,-26.0,LOSS,False
2017_11_ARI_HOU,2017,11,MIDDLE,HOU,ARI,home,HOU,ARI,FAVORITE,2.5,2.5,2-3,TIE,LOSS,TIE,WIN,TIE-LOSS-TIE-WIN,0.0,0.0,10.0,14.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,-4.0,-4.0,10.0,TIE,LOSS,LOSS,WIN,TIE,TRAIL_4_7,TRAIL_4_7,LEAD_8_14,10.0,WIN,False
2017_12_HOU_BAL,2017,12,LATE,HOU,BAL,away,BAL,HOU,UNDERDOG,7.5,7.5,7.5-9.5,WIN,LOSS,WIN,LOSS,WIN-LOSS-WIN-LOSS,7.0,0.0,3.0,17.0,3.0,0.0,3.0,6.0,0.0,0.0,7.0,-7.0,-4.0,-7.0,WIN,LOSS,LOSS,LOSS,LEAD_4_7,TRAIL_4_7,TRAIL_4_7,TRAIL_4_7,-7.0,LOSS,False
2017_13_HOU_TEN,2017,13,LATE,HOU,TEN,away,TEN,HOU,UNDERDOG,7.0,7.0,6.5-7,WIN,LOSS,LOSS,LOSS,WIN-LOSS-LOSS-LOSS,3.0,0.0,7.0,10.0,0.0,7.0,3.0,7.0,0.0,0.0,3.0,0.0,-7.0,-11.0,WIN,TIE,LOSS,LOSS,LEAD_1_3,TIE,TRAIL_4_7,TRAIL_8_14,-11.0,LOSS,False
2017_14_SF_HOU,2017,14,LATE,HOU,SF,home,HOU,SF,FAVORITE,1.0,1.0,0.5-1.5,WIN,LOSS,LOSS,LOSS,WIN-LOSS-LOSS-LOSS,3.0,0.0,6.0,13.0,7.0,10.0,0.0,3.0,0.0,0.0,3.0,-4.0,-7.0,-10.0,WIN,LOSS,LOSS,LOSS,LEAD_1_3,TRAIL_4_7,TRAIL_4_7,TRAIL_8_14,-10.0,LOSS,False
2017_15_HOU_JAX,2017,15,LATE,HOU,JAX,away,JAX,HOU,UNDERDOG,10.5,10.5,10-13.5,LOSS,LOSS,TIE,LOSS,LOSS-LOSS-TIE-LOSS,0.0,7.0,0.0,24.0,7.0,7.0,0.0,7.0,0.0,0.0,-7.0,-31.0,-31.0,-38.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-38.0,LOSS,False
2017_16_PIT_HOU,2017,16,LATE,HOU,PIT,home,HOU,PIT,UNDERDOG,-8.0,8.0,7.5-9.5,LOSS,LOSS,LOSS,LOSS,LOSS-LOSS-LOSS-LOSS,0.0,10.0,0.0,10.0,0.0,7.0,6.0,7.0,0.0,0.0,-10.0,-20.0,-27.0,-28.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-28.0,LOSS,False
2017_17_HOU_IND,2017,17,LATE,HOU,IND,away,IND,HOU,UNDERDOG,5.5,5.5,5-6,WIN,WIN,LOSS,LOSS,WIN-WIN-LOSS-LOSS,3.0,0.0,10.0,7.0,0.0,7.0,0.0,8.0,0.0,0.0,3.0,6.0,-1.0,-9.0,WIN,WIN,LOSS,LOSS,LEAD_1_3,LEAD_4_7,TRAIL_1_3,TRAIL_8_14,-9.0,LOSS,False
2018_01_HOU_NE,2018,1,EARLY,HOU,NE,away,NE,HOU,UNDERDOG,6.0,6.0,5-6,LOSS,LOSS,LOSS,WIN,LOSS-LOSS-LOSS-WIN,3.0,7.0,3.0,7.0,7.0,10.0,7.0,3.0,0.0,0.0,-4.0,-8.0,-11.0,-7.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_8_14,TRAIL_4_7,-7.0,LOSS,False
2018_02_HOU_TEN,2018,2,EARLY,HOU,TEN,away,TEN,HOU,FAVORITE,-3.5,3.5,3.5-4.5,LOSS,WIN,WIN,WIN,LOSS-WIN-WIN-WIN,0.0,14.0,7.0,0.0,3.0,0.0,7.0,6.0,0.0,0.0,-14.0,-7.0,-4.0,-3.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_4_7,TRAIL_4_7,TRAIL_1_3,-3.0,LOSS,False
2018_03_NYG_HOU,2018,3,EARLY,HOU,NYG,home,HOU,NYG,FAVORITE,6.5,6.5,6.5-7,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,3.0,7.0,3.0,13.0,3.0,0.0,13.0,7.0,0.0,0.0,-4.0,-14.0,-11.0,-5.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_8_14,TRAIL_4_7,-5.0,LOSS,False
2018_04_HOU_IND,2018,4,EARLY,HOU,IND,away,IND,HOU,FAVORITE,-1.0,1.0,0.5-1.5,WIN,WIN,TIE,LOSS,WIN-WIN-TIE-LOSS,14.0,7.0,7.0,3.0,7.0,7.0,3.0,14.0,6.0,3.0,7.0,11.0,11.0,0.0,WIN,WIN,WIN,TIE,LEAD_4_7,LEAD_8_14,LEAD_8_14,TIE,3.0,WIN,True
2018_05_DAL_HOU,2018,5,EARLY,HOU,DAL,home,HOU,DAL,FAVORITE,3.5,3.5,3.5-4.5,LOSS,WIN,LOSS,TIE,LOSS-WIN-LOSS-TIE,0.0,6.0,10.0,0.0,3.0,7.0,3.0,3.0,3.0,0.0,-6.0,4.0,0.0,0.0,LOSS,WIN,TIE,TIE,TRAIL_4_7,LEAD_4_7,TIE,TIE,3.0,WIN,True
2018_06_BUF_HOU,2018,6,MIDDLE,HOU,BUF,home,HOU,BUF,FAVORITE,10.5,10.5,10-13.5,WIN,WIN,LOSS,WIN,WIN-WIN-LOSS-WIN,7.0,0.0,3.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,7.0,10.0,4.0,7.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_4_7,LEAD_4_7,7.0,WIN,False
2018_07_HOU_JAX,2018,7,MIDDLE,HOU,JAX,away,JAX,HOU,UNDERDOG,4.0,4.0,3.5-4.5,WIN,WIN,TIE,TIE,WIN-WIN-TIE-TIE,6.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,13.0,13.0,13.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_8_14,LEAD_8_14,13.0,WIN,False
2018_08_MIA_HOU,2018,8,MIDDLE,HOU,MIA,home,HOU,MIA,FAVORITE,7.5,7.5,7.5-9.5,TIE,WIN,WIN,WIN,TIE-WIN-WIN-WIN,7.0,7.0,7.0,3.0,14.0,10.0,14.0,3.0,0.0,0.0,0.0,4.0,8.0,19.0,TIE,WIN,WIN,WIN,TIE,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,19.0,WIN,False
2018_09_HOU_DEN,2018,9,MIDDLE,HOU,DEN,away,DEN,HOU,UNDERDOG,1.0,1.0,0.5-1.5,WIN,WIN,LOSS,WIN,WIN-WIN-LOSS-WIN,7.0,3.0,9.0,7.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,6.0,-1.0,2.0,WIN,WIN,LOSS,WIN,LEAD_4_7,LEAD_4_7,TRAIL_1_3,LEAD_1_3,2.0,WIN,False
2018_11_HOU_WAS,2018,11,MIDDLE,HOU,WAS,away,WAS,HOU,FAVORITE,-3.0,3.0,2-3,WIN,TIE,LOSS,LOSS,WIN-TIE-LOSS-LOSS,10.0,0.0,7.0,7.0,3.0,7.0,3.0,7.0,0.0,0.0,10.0,10.0,6.0,2.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_8_14,LEAD_4_7,LEAD_1_3,2.0,WIN,False
2018_12_TEN_HOU,2018,12,LATE,HOU,TEN,home,HOU,TEN,FAVORITE,3.5,3.5,3.5-4.5,LOSS,WIN,LOSS,WIN,LOSS-WIN-LOSS-WIN,7.0,10.0,17.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,-3.0,14.0,10.0,17.0,LOSS,WIN,WIN,WIN,TRAIL_1_3,LEAD_8_14,LEAD_8_14,LEAD_15_PLUS,17.0,WIN,False
2018_13_CLE_HOU,2018,13,LATE,HOU,CLE,home,HOU,CLE,FAVORITE,5.0,5.0,5-6,WIN,WIN,LOSS,LOSS,WIN-WIN-LOSS-LOSS,10.0,0.0,13.0,0.0,3.0,7.0,3.0,6.0,0.0,0.0,10.0,23.0,19.0,16.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,16.0,WIN,False
2018_14_IND_HOU,2018,14,LATE,HOU,IND,home,HOU,IND,FAVORITE,4.0,4.0,3.5-4.5,WIN,LOSS,TIE,WIN,WIN-LOSS-TIE-WIN,7.0,0.0,0.0,17.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,-10.0,-10.0,-3.0,WIN,LOSS,LOSS,LOSS,LEAD_4_7,TRAIL_8_14,TRAIL_8_14,TRAIL_1_3,-3.0,LOSS,False
2018_15_HOU_NYJ,2018,15,LATE,HOU,NYJ,away,NYJ,HOU,FAVORITE,-7.0,7.0,6.5-7,TIE,WIN,LOSS,WIN,TIE-WIN-LOSS-WIN,3.0,3.0,13.0,6.0,0.0,6.0,13.0,7.0,0.0,0.0,0.0,7.0,1.0,7.0,TIE,WIN,WIN,WIN,TIE,LEAD_4_7,LEAD_1_3,LEAD_4_7,7.0,WIN,False
2018_16_HOU_PHI,2018,16,LATE,HOU,PHI,away,PHI,HOU,UNDERDOG,1.0,1.0,0.5-1.5,LOSS,WIN,LOSS,WIN,LOSS-WIN-LOSS-WIN,0.0,7.0,16.0,6.0,0.0,10.0,14.0,9.0,0.0,0.0,-7.0,3.0,-7.0,-2.0,LOSS,WIN,LOSS,LOSS,TRAIL_4_7,LEAD_1_3,TRAIL_4_7,TRAIL_1_3,-2.0,LOSS,False
2018_17_JAX_HOU,2018,17,LATE,HOU,JAX,home,HOU,JAX,FAVORITE,7.0,7.0,6.5-7,TIE,WIN,TIE,WIN,TIE-WIN-TIE-WIN,3.0,3.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,14.0,17.0,TIE,WIN,WIN,WIN,TIE,LEAD_8_14,LEAD_8_14,LEAD_15_PLUS,17.0,WIN,False
2019_01_HOU_NO,2019,1,EARLY,HOU,NO,away,NO,HOU,UNDERDOG,6.5,6.5,6.5-7,TIE,WIN,LOSS,LOSS,TIE-WIN-LOSS-LOSS,0.0,0.0,14.0,3.0,7.0,14.0,7.0,13.0,0.0,0.0,0.0,11.0,4.0,-2.0,TIE,WIN,WIN,LOSS,TIE,LEAD_8_14,LEAD_4_7,TRAIL_1_3,-2.0,LOSS,False
2019_02_JAX_HOU,2019,2,EARLY,HOU,JAX,home,HOU,JAX,FAVORITE,7.5,7.5,7.5-9.5,WIN,TIE,TIE,LOSS,WIN-TIE-TIE-LOSS,3.0,0.0,3.0,3.0,0.0,0.0,7.0,9.0,0.0,0.0,3.0,3.0,3.0,1.0,WIN,WIN,WIN,WIN,LEAD_1_3,LEAD_1_3,LEAD_1_3,LEAD_1_3,1.0,WIN,False
2019_03_HOU_LAC,2019,3,EARLY,HOU,LAC,away,LAC,HOU,UNDERDOG,3.0,3.0,2-3,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,0.0,7.0,7.0,10.0,14.0,0.0,6.0,3.0,0.0,0.0,-7.0,-10.0,4.0,7.0,LOSS,LOSS,WIN,WIN,TRAIL_4_7,TRAIL_8_14,LEAD_4_7,LEAD_4_7,7.0,WIN,False
2019_04_CAR_HOU,2019,4,EARLY,HOU,CAR,home,HOU,CAR,FAVORITE,5.5,5.5,5-6,LOSS,LOSS,WIN,LOSS,LOSS-LOSS-WIN-LOSS,0.0,3.0,3.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,-3.0,-7.0,0.0,-6.0,LOSS,LOSS,TIE,LOSS,TRAIL_1_3,TRAIL_4_7,TIE,TRAIL_4_7,-6.0,LOSS,False
2019_05_ATL_HOU,2019,5,EARLY,HOU,ATL,home,HOU,ATL,FAVORITE,4.0,4.0,3.5-4.5,TIE,LOSS,WIN,WIN,TIE-LOSS-WIN-WIN,7.0,7.0,9.0,10.0,17.0,0.0,20.0,15.0,0.0,0.0,0.0,-1.0,16.0,21.0,TIE,LOSS,WIN,WIN,TIE,TRAIL_1_3,LEAD_15_PLUS,LEAD_15_PLUS,21.0,WIN,False
2019_06_HOU_KC,2019,6,MIDDLE,HOU,KC,away,KC,HOU,UNDERDOG,3.5,3.5,3.5-4.5,LOSS,WIN,LOSS,WIN,LOSS-WIN-LOSS-WIN,3.0,17.0,20.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,-14.0,6.0,-1.0,7.0,LOSS,WIN,LOSS,WIN,TRAIL_8_14,LEAD_4_7,TRAIL_1_3,LEAD_4_7,7.0,WIN,False
2019_07_HOU_IND,2019,7,MIDDLE,HOU,IND,away,IND,HOU,UNDERDOG,1.5,1.5,0.5-1.5,LOSS,WIN,LOSS,WIN,LOSS-WIN-LOSS-WIN,0.0,7.0,9.0,7.0,7.0,14.0,7.0,2.0,0.0,0.0,-7.0,-5.0,-12.0,-7.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_4_7,TRAIL_8_14,TRAIL_4_7,-7.0,LOSS,False
2019_08_OAK_HOU,2019,8,MIDDLE,HOU,LV,home,HOU,LV,FAVORITE,5.0,5.0,5-6,TIE,LOSS,LOSS,WIN,TIE-LOSS-LOSS-WIN,7.0,7.0,3.0,7.0,3.0,7.0,14.0,3.0,0.0,0.0,0.0,-4.0,-8.0,3.0,TIE,LOSS,LOSS,WIN,TIE,TRAIL_4_7,TRAIL_8_14,LEAD_1_3,3.0,WIN,False
2019_09_HOU_JAX,2019,9,MIDDLE,HOU,JAX,away,JAX,HOU,UNDERDOG,1.0,1.0,0.5-1.5,WIN,WIN,WIN,WIN,WIN-WIN-WIN-WIN,3.0,0.0,6.0,3.0,10.0,0.0,7.0,0.0,0.0,0.0,3.0,6.0,16.0,23.0,WIN,WIN,WIN,WIN,LEAD_1_3,LEAD_4_7,LEAD_15_PLUS,LEAD_15_PLUS,23.0,WIN,False
2019_11_HOU_BAL,2019,11,MIDDLE,HOU,BAL,away,BAL,HOU,UNDERDOG,4.0,4.0,3.5-4.5,TIE,LOSS,LOSS,LOSS,TIE-LOSS-LOSS-LOSS,0.0,0.0,0.0,14.0,0.0,13.0,7.0,14.0,0.0,0.0,0.0,-14.0,-27.0,-34.0,TIE,LOSS,LOSS,LOSS,TIE,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_15_PLUS,-34.0,LOSS,False
2019_12_IND_HOU,2019,12,LATE,HOU,IND,home,HOU,IND,FAVORITE,3.5,3.5,3.5-4.5,TIE,TIE,LOSS,WIN,TIE-TIE-LOSS-WIN,0.0,0.0,10.0,10.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,TIE,TIE,LOSS,WIN,TIE,TIE,TRAIL_4_7,LEAD_1_3,3.0,WIN,False
2019_13_NE_HOU,2019,13,LATE,HOU,NE,home,HOU,NE,UNDERDOG,-3.5,3.5,3.5-4.5,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,7.0,3.0,7.0,0.0,7.0,6.0,7.0,13.0,0.0,0.0,4.0,11.0,12.0,6.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_8_14,LEAD_4_7,6.0,WIN,False
2019_14_DEN_HOU,2019,14,LATE,HOU,DEN,home,HOU,DEN,FAVORITE,8.0,8.0,7.5-9.5,LOSS,LOSS,TIE,WIN,LOSS-LOSS-TIE-WIN,0.0,14.0,3.0,17.0,7.0,7.0,14.0,0.0,0.0,0.0,-14.0,-28.0,-28.0,-14.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_8_14,-14.0,LOSS,False
2019_15_HOU_TEN,2019,15,LATE,HOU,TEN,away,TEN,HOU,UNDERDOG,3.0,3.0,2-3,TIE,WIN,LOSS,LOSS,TIE-WIN-LOSS-LOSS,0.0,0.0,14.0,0.0,0.0,7.0,10.0,14.0,0.0,0.0,0.0,14.0,7.0,3.0,TIE,WIN,WIN,WIN,TIE,LEAD_8_14,LEAD_4_7,LEAD_1_3,3.0,WIN,False
2019_16_HOU_TB,2019,16,LATE,HOU,TB,away,TB,HOU,FAVORITE,-3.0,3.0,2-3,WIN,LOSS,TIE,WIN,WIN-LOSS-TIE-WIN,10.0,3.0,7.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,WIN,TIE,TIE,WIN,LEAD_4_7,TIE,TIE,LEAD_1_3,3.0,WIN,False
2019_17_TEN_HOU,2019,17,LATE,HOU,TEN,home,HOU,TEN,UNDERDOG,-10.0,10.0,10-13.5,TIE,LOSS,TIE,LOSS,TIE-LOSS-TIE-LOSS,7.0,7.0,0.0,7.0,7.0,7.0,0.0,14.0,0.0,0.0,0.0,-7.0,-7.0,-21.0,TIE,LOSS,LOSS,LOSS,TIE,TRAIL_4_7,TRAIL_4_7,TRAIL_15_PLUS,-21.0,LOSS,False
2020_01_HOU_KC,2020,1,EARLY,HOU,KC,away,KC,HOU,UNDERDOG,9.5,9.5,7.5-9.5,WIN,LOSS,LOSS,WIN,WIN-LOSS-LOSS-WIN,7.0,0.0,0.0,17.0,0.0,7.0,13.0,10.0,0.0,0.0,7.0,-10.0,-17.0,-14.0,WIN,LOSS,LOSS,LOSS,LEAD_4_7,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_8_14,-14.0,LOSS,False
2020_02_BAL_HOU,2020,2,EARLY,HOU,BAL,home,HOU,BAL,UNDERDOG,-7.5,7.5,7.5-9.5,LOSS,LOSS,LOSS,LOSS,LOSS-LOSS-LOSS-LOSS,0.0,3.0,10.0,17.0,0.0,3.0,6.0,10.0,0.0,0.0,-3.0,-10.0,-13.0,-17.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_8_14,TRAIL_8_14,TRAIL_15_PLUS,-17.0,LOSS,False
2020_03_HOU_PIT,2020,3,EARLY,HOU,PIT,away,PIT,HOU,UNDERDOG,4.0,4.0,3.5-4.5,WIN,TIE,LOSS,LOSS,WIN-TIE-LOSS-LOSS,7.0,3.0,14.0,14.0,0.0,3.0,0.0,8.0,0.0,0.0,4.0,4.0,1.0,-7.0,WIN,WIN,WIN,LOSS,LEAD_4_7,LEAD_4_7,LEAD_1_3,TRAIL_4_7,-7.0,LOSS,False
2020_04_MIN_HOU,2020,4,EARLY,HOU,MIN,home,HOU,MIN,FAVORITE,3.5,3.5,3.5-4.5,LOSS,LOSS,WIN,TIE,LOSS-LOSS-WIN-TIE,0.0,7.0,6.0,10.0,10.0,7.0,7.0,7.0,0.0,0.0,-7.0,-11.0,-8.0,-8.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_8_14,TRAIL_8_14,-8.0,LOSS,False
2020_05_JAX_HOU,2020,5,EARLY,HOU,JAX,home,HOU,JAX,FAVORITE,6.5,6.5,6.5-7,TIE,WIN,WIN,WIN,TIE-WIN-WIN-WIN,0.0,0.0,10.0,7.0,3.0,0.0,17.0,7.0,0.0,0.0,0.0,3.0,6.0,16.0,TIE,WIN,WIN,WIN,TIE,LEAD_1_3,LEAD_4_7,LEAD_15_PLUS,16.0,WIN,False
2020_06_HOU_TEN,2020,6,MIDDLE,HOU,TEN,away,TEN,HOU,UNDERDOG,4.0,4.0,3.5-4.5,LOSS,WIN,WIN,LOSS,LOSS-WIN-WIN-LOSS,0.0,14.0,10.0,7.0,13.0,0.0,13.0,15.0,0.0,6.0,-14.0,-11.0,2.0,0.0,LOSS,LOSS,WIN,TIE,TRAIL_8_14,TRAIL_8_14,LEAD_1_3,TIE,-6.0,LOSS,True
2020_07_GB_HOU,2020,7,MIDDLE,HOU,GB,home,HOU,GB,UNDERDOG,-2.5,2.5,2-3,LOSS,LOSS,TIE,WIN,LOSS-LOSS-TIE-WIN,0.0,7.0,0.0,14.0,7.0,7.0,13.0,7.0,0.0,0.0,-7.0,-21.0,-21.0,-15.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-15.0,LOSS,False
