completed_quarters,completed_path,next_quarter,next_result,count,sample_size,sample_quality,data_status,probability,probability_pct,next_quarter_win_count,next_quarter_loss_count,next_quarter_tie_count,next_quarter_win_probability,next_quarter_loss_probability,next_quarter_tie_probability,next_quarter_win_pct,next_quarter_loss_pct,next_quarter_tie_pct,next_quarter_fair_decimal_tie_is_loss,next_quarter_fair_american_tie_is_loss,next_quarter_fair_decimal_tie_is_push,next_quarter_fair_american_tie_is_push,after_q1_win_count,after_q1_loss_count,after_q1_tie_count,after_q1_win_probability,after_q1_loss_probability,after_q1_tie_probability,after_q1_win_pct,after_q1_loss_pct,after_q1_tie_pct,after_q1_fair_decimal_tie_is_loss,after_q1_fair_american_tie_is_loss,after_q1_fair_decimal_tie_is_push,after_q1_fair_american_tie_is_push,final_win_count,final_loss_count,final_tie_count,final_win_probability,final_loss_probability,final_tie_probability,final_win_pct,final_loss_pct,final_tie_pct,final_fair_decimal_tie_is_loss,final_fair_american_tie_is_loss,final_fair_decimal_tie_is_push,final_fair_american_tie_is_push,after_q2_win_count,after_q2_loss_count,after_q2_tie_count,after_q2_win_probability,after_q2_loss_probability,after_q2_tie_probability,after_q2_win_pct,after_q2_loss_pct,after_q2_tie_pct,after_q2_fair_decimal_tie_is_loss,after_q2_fair_american_tie_is_loss,after_q2_fair_decimal_tie_is_push,after_q2_fair_american_tie_is_push,after_q3_win_count,after_q3_loss_count,after_q3_tie_count,after_q3_win_probability,after_q3_loss_probability,after_q3_tie_probability,after_q3_win_pct,after_q3_loss_pct,after_q3_tie_pct,after_q3_fair_decimal_tie_is_loss,after_q3_fair_american_tie_is_loss,after_q3_fair_decimal_tie_is_push,after_q3_fair_american_tie_is_push,after_q4_win_count,after_q4_loss_count,after_q4_tie_count,after_q4_win_probability,after_q4_loss_probability,after_q4_tie_probability,after_q4_win_pct,after_q4_loss_pct,after_q4_tie_pct,after_q4_fair_decimal_tie_is_loss,after_q4_fair_american_tie_is_loss,after_q4_fair_decimal_tie_is_push,after_q4_fair_american_tie_is_push
2,TIE-TIE,Q3,WIN,3,5,VERY_LOW,AVAILABLE,0.6,60.0,3,0,2,0.6,0.0,0.4,60.0,0.0,40.0,1.6667,-150.0,1.0,,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,3.0,0.0,2.0,0.6,0.0,0.4,60.0,0.0,40.0,1.6667,-150.0,1.0,,,,,,,,,,,,,,
2,TIE-TIE,Q3,LOSS,0,5,VERY_LOW,AVAILABLE,0.0,0.0,3,0,2,0.6,0.0,0.4,60.0,0.0,40.0,1.6667,-150.0,1.0,,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,3.0,0.0,2.0,0.6,0.0,0.4,60.0,0.0,40.0,1.6667,-150.0,1.0,,,,,,,,,,,,,,
2,TIE-TIE,Q3,TIE,2,5,VERY_LOW,AVAILABLE,0.4,40.0,3,0,2,0.6,0.0,0.4,60.0,0.0,40.0,1.6667,-150.0,1.0,,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,3.0,0.0,2.0,0.6,0.0,0.4,60.0,0.0,40.0,1.6667,-150.0,1.0,,,,,,,,,,,,,,
3,WIN-WIN-WIN,Q4,WIN,7,21,LOW,AVAILABLE,0.3333,33.3333,7,8,6,0.3333,0.381,0.2857,33.3333,38.0952,28.5714,3.0,200.0,2.1429,114.29,,,,,,,,,,,,,,21,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-WIN-WIN,Q4,LOSS,8,21,LOW,AVAILABLE,0.381,38.0952,7,8,6,0.3333,0.381,0.2857,33.3333,38.0952,28.5714,3.0,200.0,2.1429,114.29,,,,,,,,,,,,,,21,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-WIN-WIN,Q4,TIE,6,21,LOW,AVAILABLE,0.2857,28.5714,7,8,6,0.3333,0.381,0.2857,33.3333,38.0952,28.5714,3.0,200.0,2.1429,114.29,,,,,,,,,,,,,,21,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-WIN-LOSS,Q4,WIN,6,14,VERY_LOW,AVAILABLE,0.4286,42.8571,6,6,2,0.4286,0.4286,0.1429,42.8571,42.8571,14.2857,2.3333,133.33,2.0,100.0,,,,,,,,,,,,,,10,4,0,0.7143,0.2857,0.0,71.4286,28.5714,0.0,1.4,-250.0,1.4,-250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,2.0,0.7143,0.1429,0.1429,71.4286,14.2857,14.2857,1.4,-250.0,1.2,-500.0
3,WIN-WIN-LOSS,Q4,LOSS,6,14,VERY_LOW,AVAILABLE,0.4286,42.8571,6,6,2,0.4286,0.4286,0.1429,42.8571,42.8571,14.2857,2.3333,133.33,2.0,100.0,,,,,,,,,,,,,,10,4,0,0.7143,0.2857,0.0,71.4286,28.5714,0.0,1.4,-250.0,1.4,-250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,2.0,0.7143,0.1429,0.1429,71.4286,14.2857,14.2857,1.4,-250.0,1.2,-500.0
3,WIN-WIN-LOSS,Q4,TIE,2,14,VERY_LOW,AVAILABLE,0.1429,14.2857,6,6,2,0.4286,0.4286,0.1429,42.8571,42.8571,14.2857,2.3333,133.33,2.0,100.0,,,,,,,,,,,,,,10,4,0,0.7143,0.2857,0.0,71.4286,28.5714,0.0,1.4,-250.0,1.4,-250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,2.0,0.7143,0.1429,0.1429,71.4286,14.2857,14.2857,1.4,-250.0,1.2,-500.0
3,WIN-WIN-TIE,Q4,WIN,4,6,VERY_LOW,AVAILABLE,0.6667,66.6667,4,2,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,6,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
